,origin,timestamp,tickLower,tickUpper,amount,amount0,amount1,transaction.blockNumber
50,0x431b5a84acc1297eda88259f300262f1bc3a74f3,1647938832,196190,196200,625788701304824453950,16846539.114063,113.637263542334594753,14435117
51,0x5e6dac36ee26a119970404309fbf111d1aa1ec63,1647938152,-887270,887270,61194403245813,3359.144395,1.114794289173789682,14435072
52,0xd320f94e6395a71dfa2f6191a4d78e0ed37108ce,1647937962,196510,196540,34139398337484029,2767.277144,0,14435060
53,0x0a53e28f2f7b27971e18a6305c2c74a449badd2e,1647937702,194300,201360,12283283161630767,152903.954483,20.436823204370286922,14435041
54,0x042523db4f3effc33d2742022b2490258494f8b3,1647936792,196210,196220,1366210242897911448552,231402.905222,12368.503862627877448851,14434967
55,0x7e3865741b7d703ae63030adcb9576d38b41d6ab,1647936763,196240,196440,2013518616473431966,1098196.297772,0,14434964
56,0xe544b7445463194d53cd0497d6546ff6015fed7d,1647936763,196360,196560,1141853769534946,619.054919,0,14434964
57,0x6888f799423660d0c8950135e1bcf4d71a0f0799,1647936126,196550,197860,60051000867299654,205484.654074,0,14434924
58,0x8468c23cd54fb84fcc1dd06a98bd6e1ef58102f7,1647934660,196260,196950,438310258268501099,787488.446621,8.829056785010659693,14434819
59,0x065e3dbafcb2c26a978720f9eb4bce6ad9d644a1,1647931500,196290,196300,1209685206251612676518,317638.460732,10957.330573676450676167,14434583
60,0x7e3865741b7d703ae63030adcb9576d38b41d6ab,1647929240,196130,196330,1393590312701978719,29009.354385,244.349472360755025748,14434411
61,0x7e3865741b7d703ae63030adcb9576d38b41d6ab,1647928908,196030,196230,1428737258690240451,18867.320389,252.924996474432684958,14434391
62,0xd96b07099446d56a69ec5e0364a3d6914128687f,1647928098,195940,196940,39185324508652577,77438.692265,9.458615234128138514,14434316
63,0x160694f252b907cdf3862922950142a5f1fd161a,1647927503,192200,200310,134821589025684045,1385843.433301,441.510311516905340788,14434267
64,0x3a436330c2a79d56d23225d6ad0ea7781e397d27,1647926058,196500,196660,11832995290262734229,5101490.473645,0,14434161
65,0x3a436330c2a79d56d23225d6ad0ea7781e397d27,1647925978,196500,196660,0,0,0,14434156
66,0x9dfac9bbe1119da5dcdd7b095db40920cde878ef,1647924670,196270,197380,78499024956523461,231955.342268,0,14434069
67,0x8ec5c5528db3f1c6d8e3c4256e87de04ca7fffdb,1647924462,196650,196880,56244616772255465,34536.268774,0,14434055
68,0x7e3865741b7d703ae63030adcb9576d38b41d6ab,1647923251,196140,196340,1239386377534147055,679363.810117,0,14433960
69,0xbba1d829ba23384d865c8937addf144f72e0cc51,1647921671,193880,196160,43696155215650330,0,85.537243633014802811,14433844
70,0x83842eef993f4c25aa674f2a59c384467b7673e6,1647921348,196250,196860,117211884745147819,192904.520361,0,14433820
71,0xcaf4bd0a6705503865be24c8f9106fdffca6303a,1647920732,196370,196720,262620374108073720,248109.404434,0,14433778
72,0xae7d028e5ae173863500d18d19a1ad0ae05c3e43,1647920717,196510,196950,867484051105889036,1020815.21552,0,14433776
73,0xae7d028e5ae173863500d18d19a1ad0ae05c3e43,1647920585,196260,196420,2304578465883299279,1005553.451563,0,14433761
74,0x9946312e86d37ca9f0fcd5d65cb70e679b51ef23,1647920032,195490,198500,632865843113179,3756.563301,0.408306466489118252,14433720
75,0x9946312e86d37ca9f0fcd5d65cb70e679b51ef23,1647920032,195490,198500,0,0,0,14433720
76,0xe3ba8d623cf798f0358b8e636b440134269b2a88,1647919637,196300,197170,34041419213289964,79191.17405,0,14433686
77,0xb66382348d447c3712f741e901536e5276d988f0,1647919332,196260,196860,10437269725895905,16891.56785,0,14433659
78,0x7e3865741b7d703ae63030adcb9576d38b41d6ab,1647919219,196240,196440,1964213088748548579,1071304.493761,0,14433648
79,0x8ec5c5528db3f1c6d8e3c4256e87de04ca7fffdb,1647918670,196880,197240,67554623627677010,63976.745404,0,14433608
80,0x93f635372008b7c5d770aaa6ff313454c8dc498c,1647917536,196330,196340,1217588038076984733198,15206488.384142,6048.007376923629645989,14433529
81,0x70448fa6dd61fb3f94b806d5def4e5e8dbef7ada,1647917243,196340,196410,1565948937297617828,285058.854426,4.487317758558913036,14433511
82,0x7e3865741b7d703ae63030adcb9576d38b41d6ab,1647917224,196360,196560,3302217599714940302,1790294.086085,0,14433510
83,0xeca2e2d894d19778939bd4dfc34d2a3c45e96456,1647915485,196450,196460,1518371821370290907532,17307891.31706,8111.676927157747232606,14433386
84,0x7e3865741b7d703ae63030adcb9576d38b41d6ab,1647914634,196470,196670,2756904137271973935,1486455.30141,0,14433328
85,0x431b5a84acc1297eda88259f300262f1bc3a74f3,1647909542,196600,196610,1215486177880757738765,14750838.072699,6197.581922696670896976,14432955
86,0x431b5a84acc1297eda88259f300262f1bc3a74f3,1647904553,196550,196560,1372094950737632788411,10061704.062155,9256.422003104155885202,14432583
87,0xeca2e2d894d19778939bd4dfc34d2a3c45e96456,1647898390,196540,196550,1128358691340222175481,147523.257692,10399.029465894213414362,14432140
88,0x1c63f321a960478b5393be741f39697502b22c08,1647895867,197690,200210,609513458426578,3678.671299,0,14431941
89,0x2ba9affd368a558b663b902fe4e1e2908f40f410,1647895245,194990,197850,596875374446725,2059.643014,0.818662498294420892,14431892
90,0x87c72e53723c0ca604d68ac6139c42e86928a467,1647895048,195490,198550,0,0,0,14431875
91,0x87c72e53723c0ca604d68ac6139c42e86928a467,1647894941,194560,200890,0,0,0,14431863
92,0x09d364bb4745c37fdd2acc1f39b842e5089193ff,1647892779,189320,194710,0,0,0,14431701
93,0x09d364bb4745c37fdd2acc1f39b842e5089193ff,1647892779,189320,194710,7320000381793724,0,29.22172202679519505,14431701
94,0x4603180bbb8221157880afaa84638e0fc467738d,1647890626,196590,196600,1551644435269464749134,21667936.573493,6932.44661968431108591,14431549
95,0xf5fcd3a63abc766ac5ada296b4a4e860dbf9ebb0,1647884620,197560,222430,52386390292,1.912993,0,14431117
96,0xf5fcd3a63abc766ac5ada296b4a4e860dbf9ebb0,1647884620,-887270,222430,139363271192,5.457624,0.0025827026705916,14431117
97,0xf5fcd3a63abc766ac5ada296b4a4e860dbf9ebb0,1647884620,197560,222430,0,0,0,14431117
98,0xf5fcd3a63abc766ac5ada296b4a4e860dbf9ebb0,1647884620,-887270,222430,0,0,0,14431117
99,0xcaf4bd0a6705503865be24c8f9106fdffca6303a,1647884500,196460,197160,67246356321709502,110801.900214,4.983980967846044204,14431111
0,0x9ba851402055a88c43b32f1aa137ab222725ac2e,1647884399,196490,197200,45946370843483071,82500.142398,1.451905848138270997,14431104
1,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647884213,197560,222430,13878760716,0.50681,0,14431088
2,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647884213,-887270,222430,36921602782,1.449088,0.000683140976166058,14431088
3,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647884213,197560,222430,0,0,0,14431088
4,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647884213,-887270,222430,0,0,0,14431088
5,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647884122,197560,222430,0,0,0,14431079
6,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647884122,-887270,222430,0,0,0,14431079
7,0x7e3865741b7d703ae63030adcb9576d38b41d6ab,1647882035,196370,196570,1776609529859720592,0,327.831458250740684921,14430932
8,0xb4eef1e7c6e571d088e1b1e5b6dd7e2f66bea1dd,1647881339,196420,196590,146892921152475074,33139.456012,11.706494319135308938,14430871
9,0xb2dcab83583e0451ed1a2bc98743997c38e10c47,1647881036,197560,222430,59032048028,2.155672,0,14430854
10,0xb2dcab83583e0451ed1a2bc98743997c38e10c47,1647881036,-887270,222430,157042683655,6.177819,0.002900807518994508,14430854
11,0xb2dcab83583e0451ed1a2bc98743997c38e10c47,1647881036,197560,222430,0,0,0,14430854
12,0xb2dcab83583e0451ed1a2bc98743997c38e10c47,1647881036,-887270,222430,0,0,0,14430854
13,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647881032,197560,222430,32765257626,1.196488,0,14430853
14,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647881032,-887270,222430,87165262940,3.428376,0.001610264539989148,14430853
15,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647881032,197560,222430,0,0,0,14430853
16,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647881032,-887270,222430,0,0,0,14430853
17,0x6046945c5b5ef5933b8e73a98a6ad7bf3e031df7,1647880898,196500,196510,939106324596354593051,22195439.23142,1094.417585081578019355,14430840
18,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647880795,197560,222430,0,0,0,14430833
19,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647880795,-887270,222430,0,0,0,14430833
20,0x25758ed87b57c275e70fc80deab2c9fbc9295841,1647880720,197560,222430,6854300206,0.250298,0,14430825
21,0x25758ed87b57c275e70fc80deab2c9fbc9295841,1647880720,-887270,222430,18234463058,0.716516,0.000337090225826005,14430825
22,0x25758ed87b57c275e70fc80deab2c9fbc9295841,1647880720,197560,222430,0,0,0,14430825
23,0x25758ed87b57c275e70fc80deab2c9fbc9295841,1647880720,-887270,222430,0,0,0,14430825
24,0xf368d43f148e1803ec793670183b0ca6a07d3898,1647878457,195740,197060,2298537511444888375,4011169.700081,1387.620225024286939406,14430669
25,0xf368d43f148e1803ec793670183b0ca6a07d3898,1647878410,195880,196950,354327700673525705,525344.167093,166.302204141704515607,14430664
26,0x065e3dbafcb2c26a978720f9eb4bce6ad9d644a1,1647878203,196410,196420,1407196788653911675760,21662310.19828,5609.718185820201016278,14430652
27,0x4bc631e7a25037ba52cf3ee9056d73edd8250a99,1647878139,196550,196760,72438681066759508,40836.127266,0,14430646
28,0x71a91c9202c8091c62c630ca2de44b333ddcd0d7,1647878106,196240,198360,487835300696870905,2452762.216067,79.46272917446866388,14430645
29,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647877799,197560,222430,14087508334,0.514433,0,14430622
30,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647877799,-887270,222430,37476933102,1.480007,0.000690306794222985,14430622
31,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647877799,197560,222430,0,0,0,14430622
32,0x6baadd8b3770fc18f0428f25ed50cc00c71e6201,1647877799,-887270,222430,0,0,0,14430622
33,0x4b171fc45674edadbfe00c57115c92a038fa59bf,1647877655,196420,196430,18412940008131469113,82661.119778,141.467213490881429688,14430611
34,0x5aefa15b6476d57a514578fd68c7a3d0c4ebd1bf,1647875881,195760,197150,26916915075899347,49905.314475,16.932543525867712707,14430471
35,0x7e3865741b7d703ae63030adcb9576d38b41d6ab,1647875827,196470,196670,4159935132257432102,2242935.308221,0,14430468
36,0xecaa8f3636270ee917c5b08d6324722c2c4951c7,1647873074,196320,199350,8971881651441101105,62246699.021843,2249.143592636695049972,14430240
37,0xec74c7dacbe337ea39116851cdf3851f6bd754b2,1647869350,196810,196820,262856269842640909113,6999981.428023,0,14429971
38,0xe544b7445463194d53cd0497d6546ff6015fed7d,1647868677,196480,196680,6695423580475496,3586.325229,0.007458386233562633,14429923
39,0x065e3dbafcb2c26a978720f9eb4bce6ad9d644a1,1647866138,196570,196580,1806658588836055993975,12934016.045166,12303.922456245614494454,14429744
40,0x03dba3e48c8a5767dc021b60374ff258c28e25e2,1647866018,196590,197690,2612279262061521,7529.889974,0,14429734
41,0xbd447f710c594e877cb3311f1da89089d0bfdd23,1647864584,194710,198080,8970510418573186,34817.985548,14.895748339426230747,14429615
42,0x8634a0f5370bb6db934978ba52dca9f48f03ba11,1647864059,196660,196950,42434188183883212,32787.883188,0,14429565
43,0xff82bf5238637b7e5e345888bab9cd99f5ebe331,1647860686,196530,196540,1493026011977943311666,313825.395838,13712.304584527524613827,14429310
44,0xe544b7445463194d53cd0497d6546ff6015fed7d,1647858439,196730,196930,17543338689457274,9336.774953,0,14429147
45,0x43e4715ae093a4c86b5ecddb52216c4f879e9672,1647858088,196540,196550,1661945011985459494492,19573682.402727,8673.662078243137151102,14429118
46,0x20103db5820ac547ed76ac989c51889b223d0d03,1647856604,194710,198140,3442594252081890,13940.028725,5.695016152576310201,14429014
47,0xb66382348d447c3712f741e901536e5276d988f0,1647855600,196570,197170,10196979778380070,16248.878275,0,14428950
48,0x741aa7cfb2c7bf2a1e7d4da2e3df6a56ca4131f3,1647854851,196250,198480,0,0,0,14428885
49,0x3a436330c2a79d56d23225d6ad0ea7781e397d27,1647853155,196640,196810,11013253424889275786,4668600.251445,117.762412129818357321,14428767
50,0x3a436330c2a79d56d23225d6ad0ea7781e397d27,1647853155,196640,196810,0,0,0,14428767
51,0xa5a13f62ce1113838e0d9b4559b8caf5f76463c0,1647851632,196630,196640,1177270748185399649206,11109853.545451,7104.371627318669114323,14428656
52,0x2313142be813e7905daefbd3224d5ae49e9d99fc,1647849924,184440,200020,0,0,0,14428538
53,0xdf6c74e0387570344c4c36ff77c79fd805c5b5f7,1647849263,196340,197660,0,0,0,14428480
54,0x677f0fb523ecfe8343560ddcaac47e1eab34409a,1647848527,196340,197660,0,0,0,14428429
55,0x5b4eae284ed451fed38dd32181e86bd9ec9ec34b,1647848134,195610,199130,0,0,0,14428399
56,0xfbfe54758424811e245476cde114b3c854d19cb9,1647846985,195870,198390,0,0,0,14428321
57,0xd66081526b3b447f9a1e63e6b2263f2fdfc9a765,1647846969,195180,199020,8575854625059090,50694.392561,11.582923018516687191,14428319
58,0x36a454aef52938c8637cd4689b2980c1cfd43389,1647844575,196710,196720,820284976146528369566,19167753.935605,971.929128015037799927,14428150
59,0x783fe1eb7a4fd72e76cca2f75b702238b8f9b402,1647842422,196720,196740,14201149718539883,759.587346,0,14427985
60,0xae7d028e5ae173863500d18d19a1ad0ae05c3e43,1647836904,196440,196770,957109557634601641,0,293.385532027905937168,14427575
61,0xae7d028e5ae173863500d18d19a1ad0ae05c3e43,1647836220,196260,196770,236335463421573326,0,111.458907828513178552,14427528
62,0xff82bf5238637b7e5e345888bab9cd99f5ebe331,1647831299,196810,196820,847035807012540488762,22429227.101033,44.996814886860941508,14427165
63,0xc1cef46c74425a17c9021394b796642179c5bb98,1647830219,196770,201360,0,0,0,14427089
64,0xc1cef46c74425a17c9021394b796642179c5bb98,1647830219,196770,201360,2168561501278728,23459.334191,0.098323690510157094,14427089
65,0xece09032ef138573714beec20aacdd10f76b2b8a,1647824728,182390,199680,0,0,0,14426684
66,0xfe105197324dd92b55dca239be0450251d7379d0,1647822642,197560,222430,0,0,0,14426515
67,0xfe105197324dd92b55dca239be0450251d7379d0,1647822642,-887270,222430,0,0,0,14426515
68,0xfe105197324dd92b55dca239be0450251d7379d0,1647821855,197560,222430,14537473501,0.530864,0,14426449
69,0xfe105197324dd92b55dca239be0450251d7379d0,1647821855,-887270,222430,38673973350,1.497141,0.000722729797949433,14426449
70,0xfe105197324dd92b55dca239be0450251d7379d0,1647821855,197560,222430,0,0,0,14426449
71,0xfe105197324dd92b55dca239be0450251d7379d0,1647821855,-887270,222430,0,0,0,14426449
72,0xfe105197324dd92b55dca239be0450251d7379d0,1647821787,197560,222430,0,0,0,14426445
73,0xfe105197324dd92b55dca239be0450251d7379d0,1647821787,-887270,222430,0,0,0,14426445
74,0x83842eef993f4c25aa674f2a59c384467b7673e6,1647821540,195930,196590,108549879078186547,0,65.412380229569311062,14426427
75,0xf5fcd3a63abc766ac5ada296b4a4e860dbf9ebb0,1647817988,197560,222430,0,0,0,14426144
76,0xf5fcd3a63abc766ac5ada296b4a4e860dbf9ebb0,1647817988,-887270,222430,0,0,0,14426144
77,0x3a436330c2a79d56d23225d6ad0ea7781e397d27,1647810677,196640,196810,0,0,0,14425612
78,0x431b5a84acc1297eda88259f300262f1bc3a74f3,1647807932,196620,196630,1078445962684288903054,20692537.821133,2869.91043224651319177,14425404
79,0x4bc631e7a25037ba52cf3ee9056d73edd8250a99,1647806160,196760,196900,94910721653511168,35358.760783,0,14425254
80,0x19c4b46adb61decea66aafaa2a6a649b4b2ae48a,1647805688,195610,199360,1156976954811213,7692.861079,1.154367022506683478,14425214
81,0x0ea0696fc88e4d890b19448f6f0cf74d757c3be0,1647805016,195610,197690,0,0,0,14425163
82,0x0ea0696fc88e4d890b19448f6f0cf74d757c3be0,1647805002,188270,198750,0,0,0,14425162
83,0xcaf4bd0a6705503865be24c8f9106fdffca6303a,1647800701,196120,196800,68580488734740777,0,43.00709432393522305,14424856
84,0x9ba851402055a88c43b32f1aa137ab222725ac2e,1647799780,196120,196800,49425040172301589,0,30.994637160958059331,14424789
85,0xb66382348d447c3712f741e901536e5276d988f0,1647798926,196260,196860,10303148952680164,0,5.72952440598174217,14424713
86,0x8ad2f5c3e80db1b1e60c13f1d68fb71807e665da,1647797053,196770,196780,262331804861935263,0,2.457539147091488199,14424571
87,0xf926af0c19a304c544aed5a699fc251b39578ac1,1647794059,192200,200310,1281535761169018,11288.312755,4.836829003952102639,14424350
88,0x5a57a58dfc7e010931ec648462511f7be9884992,1647791582,196350,196590,1914023960140272353,0,423.826444038852701892,14424175
89,0x5a57a58dfc7e010931ec648462511f7be9884992,1647791566,196350,196590,0,0,0,14424173
90,0x8e9b60298b0984a8171d1a2563addd16729e1b26,1647789672,195810,197130,66461257448463952,72540.208089,55.106460723337471602,14424023
91,0x4bc631e7a25037ba52cf3ee9056d73edd8250a99,1647788111,196390,196590,70627502090364488,0,13.045681086584042796,14423909
92,0x4b5e16fc413a2c1c08499df18f6d10e422ed78f5,1647786592,188520,196600,966962402518987,0,5.96893220891866396,14423808
93,0xf8f818438a402b931e4202998a81b2630bfb43a3,1647783308,195930,198910,0,0,0,14423556
94,0x76e40d0a69fd81826b5eb7d18145626d46eafdef,1647781585,196630,196640,913376940258197261776,1848963.567198,7856.482280968638758196,14423431
95,0x352ecff1aab07d86f1eb614723f0ca83ec74d717,1647780342,193010,194020,511538827645549,0,0.411253068960795567,14423345
96,0x352ecff1aab07d86f1eb614723f0ca83ec74d717,1647780263,191560,195610,110706860486548,0,0.358718892117762202,14423339
97,0xb27ce2795dc57bb3c4f9975c7a4dc87ad11e0901,1647779333,196230,196630,13411995309782953,0,4.939908551835532236,14423274
98,0x3a436330c2a79d56d23225d6ad0ea7781e397d27,1647777735,196310,196510,8665998411952314480,0,1594.316074974676474576,14423157
99,0x1ed41aef1a530e77dec72c1324c0cf34acd30ca8,1647777503,196280,196510,44964606395463179,0,9.506033386445444984,14423137
0,0x3a436330c2a79d56d23225d6ad0ea7781e397d27,1647776847,196310,196510,0,0,0,14423076
1,0x1c8f6a5f009e051cab9c3851ca2da2c936b2775a,1647772561,196530,196540,759188893307517503521,18068773.589199,833.819345378231632347,14422747
2,0x6837692d87f8db2c1ed5560aabaa456fd78eccb7,1647770078,194600,196500,0,0,0,14422570
3,0x2cab89d7b88eafeb4ecf2d64a5e198ee664d3c2d,1647769673,196150,196650,0,0,0,14422535
4,0x2cab89d7b88eafeb4ecf2d64a5e198ee664d3c2d,1647769590,196650,197150,0,0,0,14422527
5,0x2cab89d7b88eafeb4ecf2d64a5e198ee664d3c2d,1647769581,197150,197650,0,0,0,14422526
6,0x6839655afdb6446a34b92be8bda7e4c3b9c88b37,1647769068,197650,198150,0,0,0,14422491
7,0x6839655afdb6446a34b92be8bda7e4c3b9c88b37,1647768986,197150,197650,0,0,0,14422483
8,0x77eb9084ce8168901bcb11f14f02a7aab36fcd0c,1647768951,196560,196570,789640141626607340292,21058771.25168,80.472286742420190127,14422479
9,0x6839655afdb6446a34b92be8bda7e4c3b9c88b37,1647768904,196650,197150,0,0,0,14422478
10,0x6839655afdb6446a34b92be8bda7e4c3b9c88b37,1647768863,196150,196650,0,0,0,14422477
11,0x6888f799423660d0c8950135e1bcf4d71a0f0799,1647768349,196910,197380,166797188740842000,205357.050849,0,14422437
12,0x12fe201bd12b551cf4e92be7584dca21ba7878f2,1647765799,194710,197310,334190270791428,725.222677,0.526158802398039158,14422234
13,0x12fe201bd12b551cf4e92be7584dca21ba7878f2,1647765749,194710,197310,0,0,0,14422228
14,0x7716814aa0168ba633aee706b6d45814b7745b8d,1647763297,196510,196540,2154482022544513,167.186883,0.002547797225526378,14422048
15,0x1d8010ab92b0db130704883a2bd65934434d6f76,1647762960,196340,197660,0,0,0,14422025
16,0x27f18241002c0d4899c08c76778dbb2229273dd5,1647762525,193380,199230,844829371615452,5792.056707,2.268910161929948365,14421983
17,0x5a57a58dfc7e010931ec648462511f7be9884992,1647761548,196350,196590,0,0,0,14421898
18,0x9b2b78003e469a342977e0a078f6aef88077acd9,1647760714,196340,197660,0,0,0,14421829
19,0xdf6c74e0387570344c4c36ff77c79fd805c5b5f7,1647760098,196340,197660,0,0,0,14421787
20,0x4bc631e7a25037ba52cf3ee9056d73edd8250a99,1647760070,196250,196490,59742058767653256,0,13.162836936537594718,14421784
21,0x4bc631e7a25037ba52cf3ee9056d73edd8250a99,1647759441,196250,196490,0,0,0,14421738
22,0xd1e54565c4c165ee9f05a2aa00be01119c878460,1647757741,196340,197660,0,0,0,14421609
23,0x8e9b60298b0984a8171d1a2563addd16729e1b26,1647756365,193370,199420,15481681069121783,114129.894524,41.331699278348395681,14421511
24,0x218c8ff26cc8c334b42bd3be15d56aeb0d5e63b9,1647755251,194710,197600,1484574477647871,4300.594893,2.348104192780718607,14421437
25,0xeaeef81eafb0bf9abf9c3ce1c3079032965c0b8c,1647753596,195300,197100,671373738977121,1093.352315,0.71578996524548428,14421315
26,0xc625481c4ea6f7489a6290d3682c0cdbfda3f245,1647753256,196950,198080,12114973164804114,35207.699926,0,14421295
27,0x24c993cb4f3345395471869b3f1a4281fb237ad0,1647753202,196550,197620,6834963984063924,19217.091418,0,14421290
28,0x4a6b5b5420f0a1a2e0d86d53693f41ceb3116843,1647745334,195610,199130,1187284821523103,7848.846238,0.977836966719733316,14420734
29,0x26bce6ecb5b10138e4bf14ac0ffcc8727fef3b2e,1647744605,196510,196520,815855941592187116657,262790.050001,7454.337383450552007479,14420677
30,0x24b81a6c51b3b3ea21f5b5ac9236aacc3958b4c0,1647741816,197630,202540,85968792459861,956.945565,0,14420489
31,0xbbad96336943a36e3e292d973b3382dd0ba4d1ef,1647741686,196490,196500,1182400841441595184450,7994378.166599,8192.636728706955696694,14420480
32,0xbb5dc18d406a888228730d74aec610d93f9473bf,1647733981,196420,199130,2255040798289907,15413.571722,0.037276584163534473,14419908
33,0x3a436330c2a79d56d23225d6ad0ea7781e397d27,1647724830,196310,196510,0,0,0,14419277
34,0x5a57a58dfc7e010931ec648462511f7be9884992,1647722163,196350,196590,0,0,0,14419080
35,0xff82bf5238637b7e5e345888bab9cd99f5ebe331,1647721301,196440,196450,698216048060204433966,18786047.352972,52.601225582768072827,14419014
36,0xeed8ff4d61dfbfe3623564a0c5b66521a55dccee,1647717707,195000,198380,0,0,0,14418743
37,0x6046945c5b5ef5933b8e73a98a6ad7bf3e031df7,1647716909,196410,196420,1188239555062806860218,4081083.032146,9550.21238712791155655,14418693
38,0x7306fd26ee946209539b16a0fb42aa6b017494e1,1647714540,193380,196260,6735740919496627,0,16.494999999999998838,14418517
39,0x4603180bbb8221157880afaa84638e0fc467738d,1647714421,196420,196430,1116774254185511289647,3025792.506428,9254.307931775771192167,14418507
40,0x1c8f6a5f009e051cab9c3851ca2da2c936b2775a,1647712937,196400,196410,1070976125696239511171,21305586.422836,2639.887953329710369295,14418380
41,0x5a57a58dfc7e010931ec648462511f7be9884992,1647711906,196350,196590,0,0,0,14418292
42,0xb807e4ea8761ef03a456509e415a3ff0d6f764ff,1647706788,196860,197400,338654240022280,479.404619,0,14417874
43,0x6a10316ff4bdbe0fccb170f47a34b6a6ec418ada,1647703751,196280,199370,8128907331465819,61910.341705,0.587087428038428754,14417649
44,0x5a57a58dfc7e010931ec648462511f7be9884992,1647700175,196350,196590,0,0,0,14417393
45,0xe5818d70a9b5aed2bfde4e41fbcb07dd80f8fc84,1647697801,193010,197880,19615076931386761,75645.240285,56.382836306565161825,14417205
46,0xf62b239aa52d47702ace19764b110a6e83dc1ac7,1647697109,197310,198280,19820730498827836,48756.568026,0,14417166
47,0x666e2a2cb9fc8cc6d8142f186ecc97ae6ad1455f,1647692193,194570,197130,7442489189801992,13693.131043,12.24151677636093716,14416821
48,0x74646cab767c85b52c0e4d06f2cc57b3bf2b393b,1647691315,193380,199820,168487401258064,1421.567148,0.44048387677273699,14416738
49,0x83842eef993f4c25aa674f2a59c384467b7673e6,1647688378,195940,196830,80874407244111789,84946.076657,36.726230323773472897,14416514
50,0xc9699996d5201ace61b3a25f2fa547e2f12bdaee,1647687962,195300,199350,3005179499866765,21971.200988,3.106101902443631303,14416485
51,0x28b7e2329712b3d812dcea736fe7a6305f9d74eb,1647686105,196770,201130,12226579553875868,127841.230179,0,14416363
52,0xea0aa93540e985dc48d795aa919c03d05855ad76,1647685192,196260,198110,217846309527067,948.253585,0.035561077764730353,14416299
53,0xc2332295cfbcd03531a77b00a019f39335ab8d43,1647681807,194330,197240,14420226800156,30.992762,0.026498127740335964,14416040
54,0xc2332295cfbcd03531a77b00a019f39335ab8d43,1647681774,194330,197240,0,0,0,14416038
55,0xa1175a219dac539f2291377f77afd786d20e5882,1647679964,198080,200310,205909016461036340,1086188.583232,0,14415902
56,0x741aa7cfb2c7bf2a1e7d4da2e3df6a56ca4131f3,1647679710,196250,198480,0,0,0,14415887
57,0x042523db4f3effc33d2742022b2490258494f8b3,1647679168,196490,196500,848508585385232592716,22739967.578068,75.28157419171891814,14415843
58,0x3a436330c2a79d56d23225d6ad0ea7781e397d27,1647675467,196390,196530,13596711889128046668,1803961.371093,1138.897331476320053944,14415578
59,0xbd402ad2c47077771757f9585597dca5d254ffd0,1647674907,191150,200310,105180154244352,989.208244,0.455507878337744351,14415535
60,0x26bce6ecb5b10138e4bf14ac0ffcc8727fef3b2e,1647674597,196480,196490,956490006200772292031,619367.330595,8620.135924917934011593,14415513
61,0x5a57a58dfc7e010931ec648462511f7be9884992,1647672809,196600,197790,404758591086083626,1258735.415615,0,14415374
62,0x5a57a58dfc7e010931ec648462511f7be9884992,1647672793,196600,197790,0,0,0,14415371
63,0x8ce05855a2ed691907aaec92e6174d9baea78fbf,1647672276,197050,198070,9569700439176002,25046.523753,0,14415327
64,0x160694f252b907cdf3862922950142a5f1fd161a,1647671804,192200,200310,135851966953142507,1292085.841491,479.864638988034444655,14415291
65,0xab0716cf9b0379a1fd80f489a56adc37206fc106,1647670899,196670,198450,5078363343311741,23200.052414,0,14415218
66,0x1c13307fd59ba771d06a922b8911f4d3ebaa9a9b,1647665921,196600,203190,1332882239816801,20143.753842,0,14414836
67,0x47646f54e1e5b7b2d8eb0d63884426193adfb58b,1647662167,196740,199920,1385045558549861,10885.061628,0,14414549
68,0x5aefa15b6476d57a514578fd68c7a3d0c4ebd1bf,1647660280,196410,198810,5735880559301464,34991.284524,0.088442899946227243,14414407
69,0x5aefa15b6476d57a514578fd68c7a3d0c4ebd1bf,1647659761,196350,198690,11095498786077387,64581.727005,0.744140537099802025,14414360
70,0xc04617e2f25360e44d8796f1ab222df40979ab66,1647658526,196500,198690,4822649193099079,27063.790241,0,14414280
71,0x8ec5c5528db3f1c6d8e3c4256e87de04ca7fffdb,1647656182,197240,197680,40763306202258595,46249.184669,0,14414116
72,0xee02c4236e85805f8624660b995f284260dc6aab,1647655161,195370,197270,3492216748999673,8206.278382,3.181879924317052693,14414039
73,0x8efea659435a675b7ccaaaa963597b908a5b1021,1647654626,196430,197430,823054444624476,2179.491965,0,14414009
74,0x8efea659435a675b7ccaaaa963597b908a5b1021,1647654579,196430,197430,0,0,0,14414000
