,date,liquidity,sqrtPrice,token0Price,token1Price,volumeToken0,volumeToken1,tick
13,1635638400,8759494780412886503,1209685675817010336440031491636642,4289.57327900389411487714838088528,0.0002331234215987599615536817443535939,340655120.132541,79340.434092678466372045,192680
14,1635552000,12840199176925903271,1205240788112691144874924605952678,4321.271227391251517314875238560332,0.000231413384483088629371521041131764,360767829.96307,83591.86441985499914547,192606
15,1635465600,10711168482425041524,1192941830506509895963908448291425,4410.833178618238826743442857775559,0.0002267145365749845347930767281606777,451882597.385974,103526.941143568657064926,192401
16,1635379200,9476599040342642526,1210266097759734392155187520807809,4285.459860578103252281554418697646,0.0002333471861909123640122682512197854,620785617.442299,150141.641906738721736888,192690
17,1635292800,9065564648495291135,1264363354311953039149050388000000,3926.588294147082974957132540106903,0.0002546740134407739841489116923868061,676972464.887507,166239.521184534256518325,193564
18,1635206400,12954965136124735629,1232584520147813519249883416107153,4131.671163960334843085095699815381,0.0002420328144027485991772023153917207,508122898.759202,121308.450275440768349095,193055
19,1635120000,13750900995858647793,1219860053799752298778320574061660,4218.316363811350607613953048895091,0.0002370614040660705385242763568090866,384086205.424777,92293.00011628984129921,192847
20,1635033600,16886482321346819120,1239776212021049976206731729315109,4083.876208650698006531141773172982,0.0002448654045589685928562890420613887,420638075.465418,103534.596713290197456743,193171
21,1634947200,14679413215277700916,1227169817442573375625562488595352,4168.212361032766671815783437733547,0.0002399110010201658520931045576342945,390134776.289587,96228.310241574673327018,192967
22,1634860800,10907313560161239708,1257214449034318122750289894503690,3971.370816959021518692596258556068,0.0002518022229829762262383242466323499,588455263.373777,145203.953412031316383794,193451
23,1634774400,11220890960353898581,1244016529371137308164807449756731,4056.08330116193135364779971994938,0.000246543260024648324196600919048602,930111575.392107,223404.923806029748178463,193240
24,1634688000,11897779443067880830,1228381957997228862580703966062129,4159.990217452762592098124578083431,0.0002403851806681214083486690480730997,526098497.058211,131323.212632376671441522,192987
25,1634601600,17321949414876893519,1272321926547116021926422885743624,3877.619084391964630246555746953298,0.0002578902100067434471060851096971709,567053702.38436,148938.42534303516250241,193690
26,1634515200,16133808084970093052,1294721288859365121802827382867730,3744.609970395435222634126971481725,0.0002670505093737169167370579957418419,542778815.041171,143458.957167504259015014,194039
27,1634428800,17733382291899626452,1275904353291418966705547168849259,3855.874845315557906955853365008534,0.0002593445171631761785005528973221505,384078516.476193,100939.384165176357324273,193746
28,1634342400,17885999111058015865,1280514750145264806779480059140188,3828.159255666337246454262081466378,0.0002612221522706578074017753766077076,467559156.110057,120516.674302865624817497,193818
29,1634256000,13771561306226661366,1274437091018895576540967688500501,3864.758510927722930067286433753862,0.0002587483790183705930094236221666852,684148819.645236,179338.75135147827751134,193723
30,1634169600,19033970390254308593,1287171515695945470438099482816098,3788.666051064447080302649840181068,0.0002639451423064971281677839385600602,544219520.630507,145988.512602498100989979,193922
31,1634083200,12666430190293061865,1319300264946870242709116597444954,3606.383174462207360467947374304536,0.0002772861206433291533771585909468786,461642159.550184,132137.98623251375836998,194415
32,1633996800,13355190227264116127,1341538111929656842767910584414482,3487.812559809914438651534684772245,0.000286712655239276945552620798870418,593446345.492583,170435.607285098589152437,194749
33,1633910400,13348532697340664643,1330988769185429741599258057953904,3543.320081868382829079926569973494,0.0002822211871620423238489614266193061,484090047.219922,137031.220687273055183843,194591
34,1633824000,8467776911345354072,1355625807420738920457666718611079,3415.698361762628573714041706499396,0.0002927658985332541079055413010598963,392187880.180233,111263.171942082791577041,194958
35,1633737600,12892310952854596408,1325286065219520352619561452387039,3573.879491336724946359225845217554,0.0002798079796546171995870231391717462,224030867.964183,62400.142958403872453379,194505
36,1633651200,11154431022438133917,1327008707149726009474796059357375,3564.606728278230423681459720505315,0.0002805358560502459978281506123876947,375153372.639828,104061.480397206636037963,194531
37,1633564800,8674411817702296119,1323130935788550408700113485326406,3585.531317101908709611840030499074,0.0002788986935437713244294963284439211,412694659.306396,115501.703172571712429149,194473
38,1633478400,8271844606638996472,1324766579266102966752759731866762,3576.68291986229748764596694316263,0.0002795886642471790766100520806646038,500282942.895113,142829.697536849252038093,194498
39,1633392000,8918310737833738941,1335906864005116604795365426242453,3517.278884995780652796204465383595,0.0002843106937769023696654627776319095,333004852.48961,96874.038733802434383082,194665
40,1633305600,9654221378630750974,1362744368005152494879059880824113,3380.106434760452597900171022506561,0.0002958486720170010802622423867632626,448338093.342746,133263.413781934661977809,195063
41,1633219200,11987431627937599318,1354830811330428737879527763372413,3419.708107510756300497772922505477,0.000292422618703533489938623108406164,331853327.646272,97077.597375903887614465,194946
42,1633132800,10645154006275314082,1360523205826964856625988276445242,3391.152028176132200644958367142284,0.0002948850395651035816799784858593278,324485135.0704,96804.97384286683957002,195030
43,1633046400,7886868255097546949,1377695801826872066429738706683481,3307.139370459511665362854244373328,0.0003023761287269410244185477244664416,485626337.192116,153705.078010189323568211,195281
44,1632960000,17948159781305249945,1446284954507081237384712019713955,3000.899359544431580611868558065394,0.0003332334344434032033039121031103282,530983695.932521,177985.508566178222099468,196253
45,1632873600,7010106577879845730,1483700445873661781645888212902206,2851.456253352290642614306491309496,0.0003506979981980640180809581324938682,404151466.040961,140924.881514909646390759,196764
46,1632787200,5349128440043892969,1496774182761381911104831502376022,2801.861091081168188021209222372414,0.0003569056307549226096366303295822154,448421686.817913,155219.439501207674253322,196939
47,1632700800,7123886033986829229,1463944805978313781175603278846863,2928.93518492130874992772652893206,0.0003414210069065993503145460070636867,556149066.562438,181463.402669478305319256,196496
48,1632614400,11025392343756028505,1431761160557107925429724041093207,3062.090437500967381266192705600885,0.0003265742865570357858358206885083766,704826984.84564,240154.593952735388546514,196051
49,1632528000,8497474688014865352,1464704827415629215470152035159191,2925.896380175990862972337304194763,0.0003417756031195645474854775197632167,558578680.926073,192235.003919842788370648,196506
50,1632441600,8649998353974526076,1463628852062565994742424125048626,2930.1998613089412034911097388878,0.0003412736493521274206521951545583716,653911764.650933,223567.746858397675993136,196491
51,1632355200,6852501727395786309,1410517332822285903154363852340807,3155.021426430424066930366488488772,0.0003169550582518214932696624344275305,467100297.023664,150416.518201426484411545,195752
52,1632268800,6285989558251964864,1428548341210067314434963141565590,3075.879269046770045359552835631939,0.0003251102896213169207479559394016291,647230971.273186,220950.338472547701174997,196006
53,1632182400,9777285254326448078,1509239785691313472060314422076107,2755.768152883004184740727722761236,0.0003628752291639008875916223856375584,930770848.389657,317948.795439511356753798,197105
54,1632096000,7428448195745612554,1452569920355872917648271422361891,2974.987013568319302832012681668079,0.0003361359210777057155766218636804691,924555372.399476,298789.477206759555128561,196340
55,1632009600,9026859212526139729,1373333123656336421692257382573536,3328.184375835092964203920854525408,0.0003004641230998761974548337988329266,292461275.729366,86837.473426996902642054,195218
56,1631923200,13153191531305809189,1351365377211521504957997943497857,3437.269558147420824328660939073355,0.000290928594072490565734401171494055,304971820.079099,88280.925673922835083067,194895
57,1631836800,15403219813382025941,1359432485106634670464573048069374,3396.595893410109379157029779856815,0.000294412415071261674883913874249363,417114750.311646,120072.487482774965005497,195014
58,1631750400,14277639325519959661,1325808559417321407160929886473049,3571.06315208190810930295893022399,0.0002800286518083574296251260559503483,439819082.31668,122571.324670202826198929,194513
59,1631664000,4029418981623868083,1317871564160876460677423687962896,3614.206752252646474288113030712544,0.0002766858867099189919939197480841073,261282093.63234,75345.013478021948822119,194393
60,1631577600,5179729964026982436,1352036525822299685010258969619268,3433.857895711482857417147860976103,0.0002912176421886566275059352836593112,254008660.685875,76154.17898486565042488,194905
61,1631491200,4308820817199068244,1381749991256044846080034283785348,3287.760901548850260329639308347409,0.0003041583709840044110020244346658924,359598649.150606,110717.986494843568365252,195340
62,1631404800,8199338258101432944,1357266231436423717594497622030534,3407.446763929850646071318950862332,0.0002934748711515268364749080269937252,270351957.412586,80209.141830037089669413,194982
63,1631318400,8052405362196542390,1386725622673354086120163909813549,3264.209972178706313202659694237433,0.0003063528414296667105362746683528357,316078422.815503,96434.575086284224265643,195412
64,1631232000,3414018891902696482,1398511427122485422647808269809581,3209.424243394763203490768888818875,0.0003115823662322222780551651613032459,351497847.286187,106056.059765333056534087,195581
65,1631145600,3606464953443478348,1353398944717848622720125669678462,3426.947888675156393808700495707856,0.000291804845735951877613439383730808,352908672.35983,101372.833670257556280629,194925
66,1631059200,6346376507449332121,1339772250717200151319317384555786,3497.012708243868864082434216472601,0.0002859583545814966083026680478993717,519771892.025204,151941.553150058809368694,194723
67,1630972800,6560115946263120443,1350926294119815546556840350252530,3439.504309549799896968738166572744,0.0002907395688452825296356179992337353,559174251.988016,155464.602906895663875962,194889
68,1630886400,12454209182118196247,1263473285192682662678980865158812,3932.122508523288710761497046915961,0.000254315575832745527010908393963707,286514058.58901,72962.159202591368864479,193550
69,1630800000,10474631569709218035,1259906615253899487134014867244447,3954.41691363969725064429255827605,0.0002528817830388012551604349115937142,290897470.835341,74444.168892676644203307,193494
70,1630713600,11868227364848814844,1270578413986992158412986578152408,3888.268275452609832473528342960091,0.0002571839001730393816583532957106145,259107600.956701,66424.189212646063257025,193662
71,1630627200,10086107243410193788,1262509527366457851792539402229162,3938.128103240375982944287177235994,0.0002539277478498423208895206036247119,404602849.671389,104293.405166623640918486,193535
72,1630540800,10044367191600131518,1286599325674560279243393458524189,3792.03667145442712381786600941364,0.0002637105298922260296835062823531171,351232750.485329,93076.63581139269648154,193913
73,1630454400,2028041150837730686,1280671527367842631167719483859920,3827.222041982459582066034893979049,0.0002612861205936227380652080153567352,517674813.664344,144741.756411808016643656,193820
74,1630368000,8522341267297698744,1352040123108687720101867448181455,3433.839623245122254811739054218842,0.0002912191918430244332500048868437366,450347450.875967,134570.410388791156847144,194905
75,1630281600,13298075665034033647,1395039949603007099414755974490544,3225.417056416899923988577603569369,0.0003100374253960494406583719289014909,372597123.126414,115399.694329546498423807,195531
76,1630195200,13800823200288541621,1394763671853165120488663376856843,3226.694977890207234267327734527015,0.0003099146361376418843648711569124435,249329486.075509,77620.490125794444718692,195527
77,1630108800,20041589665650714414,1390900698069856352415198292860229,3244.642984180808885140809188447168,0.0003082003181476297190284909226956319,188826129.442125,58200.700271902320402809,195472
