,to,sender,timestamp,liquidity,amount0,amount1
60,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622260318,0.00000045855419536,37.661721,0.014977468120999374
61,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622260193,0.000229490918684171,18864.568234,7.48928152284319
62,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622256155,0.000007628151835308,625.265835,0.249625044245718905
63,0x728e7f512e01e7811037985ddfb15f9bfef517a8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622250106,0.000916405501515095,74998.4,30.02917998403030403
64,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622249483,0.000318246702204496,25875.838107,10.495999131014399394
65,0x95de267b94130b1aa6dd664247433212b9a27286,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622245879,0.000014988792274153,1208.352497,0.498504764335375288
66,0xc4c2661dad8aee92f6bd24f0996a49d97ce18ea6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622243353,0.000306584593885569,24590.785228,10.247599353959316106
67,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622243177,0.000074561419315309,5970.656611,2.496303673372878249
68,0x9ad4a47e223312b4d8b15d514bd1f7fb7ee6ab8b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622239953,0.000013127596521961,1050.640252,0.439693565087636007
69,0xecb352c3876a008dce81b06e6d9b182cd3cd3147,0x5e169082fff23cee6766062b96051a78c543127d,1622225961,0.001438546188031399,117128.305188,47.328990225563472904
70,0x989ad8e2aae99393585342ba94931f7de5e5a96f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622225875,0.00012247665730721,9973.030364,4.029210090974527775
71,0xfddb79523f6df851ad1613ea04361d8dcab64802,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622225835,0.000006006574852559,489.24309,0.197546399314830399
72,0x9c5fef898bd26e04537f917f2b2e3cdb6e236f0b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622225743,0.000043160763951197,3518.771813,1.418158465893504565
73,0xfa29e593cdcf042461a520760e3efafffa7e8274,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622225561,0.000306537897204966,25017.79125,10.061329996650784108
74,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622223668,0.000417361671963527,34105.430478,13.680674470348130949
75,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622222710,0.000085315295823663,6971.793373,2.796427621113631196
76,0x4f58985b75eec8f14c536878a19eadf4a1960d6c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622219924,0.007926376601775558,649865.569678,258.91606097668081397
77,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622217097,0.000061469457027352,5094.03828,1.986270259314920804
78,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622216544,0.000076967026524278,6375.199348,2.488232251223999446
79,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622216048,0.000469720554885175,38906.668449,15.185510633206632663
80,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622215953,0.000092313451875916,7642.770892,2.985745482759367236
81,0x840a131b099ec9dfb4a2e5d062801f5af3ac063e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622214106,0.000006264453710107,517.340582,0.203117796106137934
82,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622212582,0.000138957268326756,11506.075877,4.493437901568872716
83,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622211320,0.000139892798408826,11612.184156,4.512411551333006914
84,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622210415,0.000002021535659289,168.586774,0.064902394858227824
85,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622206850,0.000042799657666913,3557.253115,1.378549699824948382
86,0xa9b51aa2aae1cf947536dedaa6d330dcdac4db42,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622201454,0.000052742400354573,4287.249046,1.7361901117
87,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622201374,0.000164205663255798,13377.827131,5.393162524368817635
88,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622201257,0.000212875224959046,17345.332014,6.990675963739720319
89,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622201257,0.000268075262144786,21839.461711,8.804877451087831606
90,0x7e483230f2a35d0f352a94095ae2a30689021e56,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622200086,0.00054610430679402,44658.247552,17.868059723495330351
91,0x6d9893fa101cd2b1f8d1a12de3189ff7b80fdc10,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622197033,0.00057670430800743,47086.732996,18.897282834328098397
92,0xfb46af651e4fc68805aded181e9d6645629be382,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622178985,0.000336249753987861,28402.001416,10.64
93,0x4db86950ced884020c39a1dd3c851cae627b8ed8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622178820,0.009478988860106533,800517.598622,299.998199905101676847
94,0x9c5fef898bd26e04537f917f2b2e3cdb6e236f0b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622171592,0.000031915676372104,2722.160357,1
95,0x1d62186b01221328348dd8c9b04d80e20a5ab783,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622171187,0.000072150568842212,6153.42377,2.260828246157438499
96,0x1d62186b01221328348dd8c9b04d80e20a5ab783,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622170660,0.000292994816259422,25000,9.1766228862375222
97,0x89cd98a69ac5dcff78c5f436a5a34e90bb257b84,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622170494,0.012975768150100859,1106491.756059,406.649075533796348929
98,0x7ef6889f27e2fbcd6ae3ccac8084aee9e71a9f73,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622167363,0.000003528399977074,299.962334,0.110909345595976523
99,0x1b1db87e728a2c22d596e331caabb0c99790113e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1622156185,0.009275671868623068,796553.550369,288.570401605685791218
